age,income,credit_score,account_balance,transaction_amount,region,customer_segment,product_type,device,churn
22,60122,731,2966.121500334874,346.41237850543683,South,Standard,Type_A,Mobile,0
18,21980,703,10039.862259686146,223.96173362341113,South,Basic,Type_B,Tablet,0
61,40615,712,5366.341897401371,112.40395140391561,South,Standard,Type_B,Tablet,0
40,33261,632,7340.713776448932,210.79786949988636,North,Basic,Type_A,Mobile,0
27,65590,677,2361.730696215886,57.81857230405349,East,Basic,Type_B,Tablet,0
42,22426,712,15892.418420630247,68.36877705705922,East,Standard,Type_A,Mobile,0
40,49760,669,6794.331959595531,14.559301221532591,North,Basic,Type_A,Desktop,0
44,25288,757,3013.0837404153317,151.52189805049144,East,Premium,Type_B,Tablet,0
51,30299,673,3057.6478195206987,12.851410277671564,West,Premium,Type_A,Mobile,0
34,5435,721,13801.780674657253,63.05080593595892,West,Premium,Type_C,Desktop,1
28,126836,716,4724.372098556411,34.39444528636727,North,Standard,Type_A,Mobile,0
47,54328,751,6740.063955854964,188.7467401266822,North,Premium,Type_B,Mobile,1
46,26316,759,2967.9568262413636,325.26517023991056,West,Basic,Type_B,Desktop,0
39,21621,748,1392.6380350315137,167.9162429323613,North,Standard,Type_B,Tablet,0
61,30558,594,7071.674052341852,148.81154799803568,North,Standard,Type_C,Mobile,0
33,59532,775,5148.241886425424,113.29771935808755,West,Standard,Type_B,Tablet,0
28,14176,794,3827.1010499477447,106.45491055555357,North,Standard,Type_C,Tablet,0
42,37128,683,5380.220057397395,49.82986274031625,South,Standard,Type_B,Mobile,0
30,106282,723,1284.549973631682,24.672697914807774,South,Standard,Type_B,Mobile,0
43,21511,661,8687.698873381683,104.88266286468033,West,Standard,Type_C,Desktop,0
28,41949,602,16278.060356745387,122.69913164047927,North,Standard,Type_B,Mobile,0
33,134836,669,12195.447668378778,122.16508493350655,West,Standard,Type_B,Mobile,1
58,56822,680,2132.768567028228,134.51873351229384,East,Basic,Type_C,Tablet,0
33,43013,690,2864.8712344825053,159.20526786678727,South,Premium,Type_D,Desktop,0
29,53031,657,9087.965791499157,101.68852662565703,North,Basic,Type_A,Mobile,0
50,32193,669,4972.866060899168,45.847514564728264,North,Standard,Type_B,Desktop,1
26,82026,709,4366.361082383436,131.44967823317987,East,Standard,Type_A,Mobile,0
30,32220,667,14368.217994032675,152.62053722130494,South,Standard,Type_A,Mobile,0
44,13663,739,4223.5848787663135,77.73255701878743,West,Standard,Type_B,Tablet,1
48,32363,747,3979.1397920787704,152.9675513055744,South,Premium,Type_C,Tablet,0
51,23583,840,236.09799142544327,105.68199858414582,South,Basic,Type_B,Mobile,0
29,34383,771,395.6917966310921,40.34266790019928,South,Standard,Type_C,Mobile,0
44,34804,723,40.963864245742116,395.6864180328903,East,Basic,Type_A,Desktop,0
32,77542,675,13445.620654390897,74.81646096373849,South,Standard,Type_B,Mobile,0
31,58830,726,2886.9609967551596,43.010887180849835,North,Premium,Type_D,Mobile,0
51,46387,727,3476.9216078914565,56.50970338211349,West,Standard,Type_A,Mobile,1
31,40069,681,10267.563456896143,9.19793055372916,South,Premium,Type_A,Desktop,1
41,22418,753,5168.228270197824,79.50345762170922,South,Basic,Type_B,Mobile,0
39,12092,633,5171.822687783521,231.38257962113624,East,Basic,Type_C,Mobile,1
26,42712,696,1934.5498904458498,112.06378598029819,East,Basic,Type_B,Mobile,0
48,62134,740,9873.686232254553,52.20703668549308,North,Standard,Type_B,Mobile,0
44,37813,694,997.2491745759988,94.00569303162928,North,Standard,Type_B,Mobile,0
18,29906,698,300.37789404428145,94.61435422560778,East,Basic,Type_A,Mobile,0
41,51817,702,1169.8634571246191,76.3288010009777,North,Standard,Type_C,Mobile,0
29,38336,664,1713.8871128360047,181.04003482388802,East,Basic,Type_A,Tablet,0
50,101433,774,1824.4546760746218,123.70555499409116,North,Standard,Type_B,Mobile,0
22,79063,654,6106.211079968415,44.76758336555,South,Basic,Type_B,Mobile,0
34,68031,727,1351.2193789172418,177.72141337704338,North,Basic,Type_C,Tablet,1
41,60885,732,6209.7509875532905,217.4144472743977,South,Basic,Type_C,Desktop,0
38,19740,657,525.5558026108158,126.4441205607287,East,Standard,Type_C,Desktop,0
46,57794,714,875.782113126374,82.32048515326395,North,Premium,Type_A,Mobile,0
21,49364,659,3910.2116272849653,64.64469413529105,South,Standard,Type_A,Mobile,0
56,56023,786,14023.41313649948,265.2908078922835,West,Basic,Type_A,Desktop,0
43,52624,647,10796.659308095372,119.67550370048696,South,Basic,Type_C,Desktop,0
52,51483,674,19062.15336870506,103.9541833125699,East,Premium,Type_C,Mobile,1
47,177278,642,5781.5550102261695,36.81997376836267,West,Standard,Type_D,Mobile,0
37,38487,635,6195.422895344461,48.55740297556648,West,Premium,Type_A,Tablet,0
23,67170,797,5394.8982195707285,28.31097785708115,West,Basic,Type_B,Mobile,0
31,30975,739,5362.664428689899,81.4615675390266,North,Premium,Type_B,Mobile,0
55,61997,717,875.2525426205768,63.5491499308058,West,Standard,Type_C,Mobile,1
53,67280,673,4315.795927906576,107.53947122971076,East,Standard,Type_B,Desktop,0
31,49042,759,2683.2904876634766,199.69768501314877,West,Standard,Type_C,Desktop,0
18,100517,664,3213.97742948446,153.54918893407907,North,Basic,Type_A,Desktop,0
35,24677,753,4078.2425441826203,174.07653581050906,West,Premium,Type_A,Mobile,0
34,30700,662,755.8115607434564,196.4611886509271,East,Premium,Type_A,Mobile,0
35,45107,674,2450.1785381386376,51.889494981118816,East,Premium,Type_A,Mobile,0
43,65149,751,360.53544651812115,71.84318322238613,North,Standard,Type_A,Desktop,0
47,44297,757,21425.611317302693,64.41230947799154,North,Standard,Type_A,Desktop,0
48,81403,742,693.891409104981,158.88016302321796,West,Standard,Type_A,Tablet,0
42,27891,652,1645.1241443971453,35.76499799317356,South,Standard,Type_B,Mobile,0
18,21432,685,12205.041283853934,238.45498250095304,South,Premium,Type_C,Desktop,1
34,47546,718,3625.334474790946,69.78196951288692,West,Basic,Type_C,Mobile,0
63,38466,663,801.6948096650217,38.01306717073675,North,Basic,Type_A,Mobile,1
42,54099,785,2666.854495588406,72.04458252445902,South,Basic,Type_A,Mobile,0
42,39534,577,677.3189481024259,75.7535043036059,South,Basic,Type_A,Mobile,0
41,33289,667,1228.774712689783,84.0481681053062,North,Standard,Type_D,Tablet,0
42,38514,681,293.8774374088289,86.88608499337165,North,Standard,Type_B,Mobile,0
18,40776,553,3171.620680861804,195.28997380950238,North,Basic,Type_A,Tablet,0
35,33936,633,9037.498170320481,121.15142605064938,North,Premium,Type_C,Mobile,0
37,35892,744,4849.981731887122,37.59067206638724,East,Standard,Type_B,Mobile,1
52,32145,711,5127.546400984044,74.60015935364902,West,Premium,Type_C,Mobile,0
38,64290,796,1231.306205390114,62.91912189350824,South,Standard,Type_A,Mobile,0
19,44654,794,2317.8797335087484,100.87656632065188,North,Standard,Type_B,Mobile,1
42,138858,733,10262.413389018962,90.93739419505205,North,Premium,Type_B,Mobile,0
29,43843,727,505.7668479354964,286.05254376112885,West,Premium,Type_C,Mobile,0
24,29644,713,10732.919923770854,173.57287627816441,West,Basic,Type_C,Tablet,0
28,174358,563,3635.7638326357305,143.83180982850257,North,Premium,Type_B,Desktop,0
43,50387,633,9982.004857700767,13.284465998121036,North,Basic,Type_A,Desktop,0
51,69187,715,2105.042685816036,169.0554032610115,East,Premium,Type_B,Mobile,0
43,55584,743,2275.7013135569846,19.124558123642736,East,Standard,Type_D,Mobile,0
44,56537,725,7660.0399031160305,67.53311325703041,South,Standard,Type_B,Mobile,0
43,53885,660,8454.046990604269,74.3318750764107,East,Premium,Type_C,Tablet,0
39,21891,761,1434.9687737955014,190.4579402143425,East,Standard,Type_B,Mobile,0
45,49125,791,19839.40192224568,43.355252080201254,West,Standard,Type_B,Mobile,0
18,19367,761,485.5075818980333,84.21641878578414,North,Basic,Type_B,Desktop,0
39,36464,764,390.29248470426813,30.51722847678716,West,Basic,Type_C,Mobile,1
26,26927,679,4978.126799344214,136.37386253724537,South,Premium,Type_C,Desktop,0
50,48854,769,7055.4129470839,68.0668217008344,East,Premium,Type_B,Mobile,0
36,48231,718,17827.02967991403,108.55209490310307,South,Standard,Type_B,Mobile,0
38,52293,738,2855.0651408417357,5.460711368844739,South,Premium,Type_A,Desktop,1
21,47005,730,140.89203520221733,39.200784621141935,East,Standard,Type_A,Mobile,0
49,28745,703,5079.568574692534,110.88038833824253,South,Basic,Type_D,Mobile,1
44,34767,662,1881.3424331395388,149.64263801511308,North,Standard,Type_A,Mobile,1
44,66583,705,3120.164954085238,240.43365680301514,South,Basic,Type_C,Desktop,1
29,72209,764,3686.914176686142,218.37279760572292,South,Standard,Type_C,Tablet,0
29,21359,685,366.78187463796615,60.612050666982846,North,Basic,Type_C,Desktop,0
40,17291,759,3660.2311656001534,107.27034862566725,West,Premium,Type_D,Tablet,0
30,26908,750,3056.2562173214787,160.822568150678,North,Basic,Type_B,Mobile,1
42,71315,693,6856.77518247141,119.5643904445921,South,Basic,Type_C,Mobile,1
18,78290,786,5706.332814965139,74.87020245581905,North,Premium,Type_A,Mobile,1
32,24134,690,1126.5753709309276,110.59005182735844,South,Standard,Type_B,Desktop,0
57,47525,793,1269.6573615274872,229.26544188844315,North,Basic,Type_C,Mobile,0
42,110077,733,1589.6349967516046,93.92483071261367,South,Basic,Type_A,Desktop,0
39,50434,709,1084.4449346804474,138.2692310523367,North,Standard,Type_C,Desktop,0
59,87713,661,5888.556291477587,115.71665585504633,North,Standard,Type_C,Tablet,0
18,69515,705,28547.158188785193,58.0293466448633,East,Standard,Type_C,Mobile,0
29,24328,698,5807.252940502669,189.72979687329965,East,Standard,Type_A,Mobile,1
33,36152,640,5132.246241132864,95.88756139076419,North,Standard,Type_B,Mobile,0
47,40909,698,2901.308314735069,74.20702081005659,North,Standard,Type_A,Mobile,1
47,42500,665,2061.45608028649,114.80661469162762,West,Standard,Type_C,Tablet,1
28,66435,742,13309.71390167229,204.01280326874635,North,Basic,Type_B,Mobile,0
48,50250,781,19106.05692887663,109.81869836490407,West,Basic,Type_B,Tablet,0
33,7983,642,3776.961258979327,108.40584087885476,South,Premium,Type_B,Tablet,0
51,19495,804,1885.2500527475474,135.33834034416716,North,Basic,Type_A,Desktop,0
26,12051,702,8086.140969299134,157.3254519193479,East,Standard,Type_A,Mobile,0
36,44198,656,781.4947778140386,80.31726503726415,West,Standard,Type_A,Mobile,0
32,45810,751,7978.718230104993,87.94207120003412,South,Basic,Type_B,Mobile,1
49,46900,685,9399.351849722658,75.93643102149711,South,Standard,Type_C,Mobile,0
32,23684,705,733.8189159437808,134.52874235847102,South,Premium,Type_A,Mobile,0
37,58149,687,20714.40818472144,95.82744771246657,West,Premium,Type_A,Mobile,1
43,59512,665,23289.500310896252,99.31235138661654,East,Standard,Type_B,Desktop,0
43,20123,749,15180.977501143285,101.65109155944712,North,Basic,Type_C,Mobile,0
47,17920,694,3768.8644376802345,34.49742569345793,North,Basic,Type_A,Mobile,0
40,40131,630,1553.5368625766855,148.5479865957748,North,Basic,Type_A,Mobile,0
33,107525,740,4797.6282737385745,78.41189934566343,North,Basic,Type_A,Tablet,0
34,102217,643,2995.372106905032,96.63663768226576,North,Basic,Type_B,Desktop,1
38,54713,646,1268.3392734601912,68.51797156404179,East,Basic,Type_A,Mobile,0
40,26862,775,3030.9729294494437,43.25428992510571,North,Premium,Type_A,Desktop,0
36,65366,644,5996.739665121629,109.18681957635351,South,Basic,Type_C,Desktop,0
38,31293,582,404.5427648624772,129.24578791802875,East,Standard,Type_B,Tablet,0
21,26314,744,2230.756650884561,391.5804206888237,North,Basic,Type_A,Mobile,1
45,12342,693,98.75317538454544,64.19169149064255,North,Premium,Type_B,Tablet,1
39,42459,698,7613.5312899218,164.6960452732294,North,Basic,Type_B,Mobile,0
49,28383,692,5629.653047041005,77.24792921300276,North,Basic,Type_D,Tablet,1
38,42320,722,355.97181589628156,174.14818002931943,West,Basic,Type_A,Mobile,0
18,11331,668,18397.152910906236,143.11178060742304,East,Basic,Type_C,Tablet,0
34,44064,791,125.84742484926386,64.91410239025832,North,Standard,Type_C,Tablet,0
35,10539,628,4903.261768269209,40.25542014652748,South,Standard,Type_A,Mobile,0
46,73011,734,8237.630657332646,30.205792917961706,North,Standard,Type_D,Tablet,0
18,53478,745,8528.740189550255,185.37641170805242,South,Premium,Type_B,Mobile,0
38,34431,668,191.87662869547367,49.553111469063055,South,Premium,Type_B,Mobile,0
43,54693,653,13028.876201429703,182.77491915331157,South,Premium,Type_A,Mobile,0
30,23436,765,13786.07698594866,100.0840897263713,North,Standard,Type_A,Tablet,1
38,41764,655,4532.800218137332,81.19519669872278,North,Basic,Type_B,Mobile,0
31,62138,676,3618.673658792357,157.07399837421113,East,Basic,Type_A,Desktop,0
29,7318,758,252.47841298544057,77.56816799743385,West,Premium,Type_B,Desktop,1
33,31383,711,4539.874221410191,147.6009175478282,West,Premium,Type_A,Tablet,0
30,39638,611,2896.1949043045397,64.9650487466998,North,Premium,Type_B,Desktop,0
45,36027,806,8150.740367854812,227.12700617740637,East,Standard,Type_B,Mobile,0
29,89447,680,2845.2560038260326,57.59996058027443,East,Premium,Type_A,Mobile,1
28,21630,687,6328.781071623122,149.00792319083288,West,Standard,Type_B,Mobile,1
57,28520,724,588.0949132523098,201.35249101580828,North,Standard,Type_B,Desktop,1
48,13992,744,784.6368898346055,3.3987661630221675,East,Standard,Type_A,Mobile,1
